Vencimento;Tipo_pagamento;Valor;Pagamento;Observacao;Notas_fiscal;Sequencial;Dentista;cheque_terceiro;opcao_restante;valor_terceiros;valor_cheque;valor_pago;valor_restante;conta;numero_cheque;nao_lancar_livro_caixa;dataExclusao
7/5/2003 00:00:00;1;R$ 91,20;27/2/2008 00:00:00;papel toalha /12 pacotes;;2897;;0;6;R$ 0,00;R$ 0,00;R$ 91,20;R$ 0,00;-1;;0;
7/5/2003 00:00:00;67;R$ 20,00;27/2/2008 00:00:00;;;2898;;0;6;R$ 0,00;R$ 0,00;R$ 20,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 1,20;27/2/2008 00:00:00;papelaria /xerox de documentos ;;2899;;0;6;R$ 0,00;R$ 0,00;R$ 1,20;R$ 0,00;-1;;0;
7/5/2003 00:00:00;82;R$ 200,00;27/2/2008 00:00:00;feitro pela administraçao;;2900;;0;6;R$ 0,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;1;
7/5/2003 00:00:00;90;R$ 50,00;27/2/2008 00:00:00;;;2901;;0;6;R$ 0,00;R$ 0,00;R$ 50,00;R$ 0,00;-1;;0;27/2/2008 16:58:20
7/5/2003 00:00:00;90;R$ 50,00;27/2/2008 00:00:00;;;2902;;2;6;R$ 50,00;R$ 0,00;R$ 50,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;61;R$ 316,67;27/2/2008 00:00:00;;;2903;;18;6;R$ 316,67;R$ 0,00;R$ 316,67;R$ 0,00;-1;;0;
27/2/2008 00:00:00;61;R$ 320,00;27/2/2008 00:00:00;;;2904;;18;6;R$ 320,00;R$ 0,00;R$ 320,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;115;R$ 90,00;27/2/2008 00:00:00;;;2905;;9;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;58;R$ 448,80;28/2/2008 00:00:00;DRA TATIANE;;2906;;0;6;R$ 0,00;R$ 0,00;R$ 448,80;R$ 0,00;-1;;1;
28/2/2008 00:00:00;58;R$ 440,00;28/2/2008 00:00:00;DRA CRISTIANE;;2907;;0;6;R$ 0,00;R$ 0,00;R$ 440,00;R$ 0,00;-1;;1;
28/2/2008 00:00:00;58;R$ 108,50;28/2/2008 00:00:00;DRA CARLA;;2908;;0;6;R$ 0,00;R$ 0,00;R$ 108,50;R$ 0,00;-1;;1;
28/2/2008 00:00:00;58;R$ 56,70;28/2/2008 00:00:00;DRA BIANCA;;2909;;0;6;R$ 0,00;R$ 0,00;R$ 56,70;R$ 0,00;-1;;1;
7/5/2003 00:00:00;61;R$ 0,50;28/2/2008 00:00:00;;;2910;;0;6;R$ 0,00;R$ 0,00;R$ 0,50;R$ 0,00;-1;;0;28/2/2008 09:19:21
7/5/2003 00:00:00;1;R$ 34,65;28/2/2008 00:00:00;farmacia/remedios p/ clinica;;2911;;0;6;R$ 0,00;R$ 0,00;R$ 34,65;R$ 0,00;-1;;0;
7/5/2003 00:00:00;61;R$ 50,00;28/2/2008 00:00:00;ficou 1 saldo p/clinica de R$ 1,48 /ERIC;;2912;;0;6;R$ 0,00;R$ 0,00;R$ 50,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;115;R$ 5,00;28/2/2008 00:00:00;;;2913;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;58;R$ 35,00;28/2/2008 00:00:00;dra simone;;2914;;0;6;R$ 0,00;R$ 0,00;R$ 35,00;R$ 0,00;-1;;1;
7/5/2003 00:00:00;90;R$ 15,00;28/2/2008 00:00:00;;;2915;;0;6;R$ 0,00;R$ 0,00;R$ 15,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;58;R$ 402,50;28/2/2008 00:00:00;DR RICARDO;;2916;;0;6;R$ 0,00;R$ 0,00;R$ 402,50;R$ 0,00;-1;;1;
7/5/2003 00:00:00;77;R$ 360,00;28/2/2008 00:00:00;;;2917;;21;6;R$ 360,00;R$ 0,00;R$ 360,00;R$ 0,00;-1;;0;
28/2/2008 00:00:00;77;R$ 60,00;28/2/2008 00:00:00;;;2918;;2;6;R$ 60,00;R$ 0,00;R$ 60,00;R$ 0,00;-1;;0;
28/2/2008 00:00:00;77;R$ 13,35;28/2/2008 00:00:00;;;2919;;0;6;R$ 0,00;R$ 0,00;R$ 13,35;R$ 0,00;-1;;0;
7/5/2003 00:00:00;86;R$ 90,00;28/2/2008 00:00:00;;;2920;;9;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
28/2/2008 00:00:00;86;R$ 200,00;28/2/2008 00:00:00;;;2921;;14;6;R$ 200,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;96;R$ 100,00;28/2/2008 00:00:00;;;2922;;11;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;74;R$ 50,70;28/2/2008 00:00:00;;;2923;;0;6;R$ 0,00;R$ 0,00;R$ 50,70;R$ 0,00;-1;;0;
7/5/2003 00:00:00;58;R$ 716,98;28/2/2008 00:00:00;dr pedro ney;;2924;;0;6;R$ 0,00;R$ 0,00;R$ 716,98;R$ 0,00;-1;;1;
7/5/2003 00:00:00;76;R$ 270,00;28/2/2008 00:00:00;;;2925;;2;6;R$ 270,00;R$ 0,00;R$ 270,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;76;R$ 120,00;28/2/2008 00:00:00;;;2926;;11;6;R$ 120,00;R$ 0,00;R$ 120,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;73;R$ 30,00;29/2/2008 00:00:00;;;2927;;0;6;R$ 0,00;R$ 0,00;R$ 30,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;74;R$ 6,00;29/2/2008 00:00:00;;;2928;;0;6;R$ 0,00;R$ 0,00;R$ 6,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;85;R$ 200,00;29/2/2008 00:00:00;pago pela administraçao;;2929;;0;6;R$ 0,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;1;
7/5/2003 00:00:00;1;R$ 5,00;29/2/2008 00:00:00;1 galao de 20 litros de agua;;2930;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;73;R$ 5,00;29/2/2008 00:00:00;;;2931;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;76;R$ 12,50;29/2/2008 00:00:00;;;2932;;0;6;R$ 0,00;R$ 0,00;R$ 12,50;R$ 0,00;-1;;0;
7/5/2003 00:00:00;96;R$ 8,50;29/2/2008 00:00:00;;;2933;;0;6;R$ 0,00;R$ 0,00;R$ 8,50;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 2,39;29/2/2008 00:00:00;mercado/pao;;2934;;0;6;R$ 0,00;R$ 0,00;R$ 2,39;R$ 0,00;-1;;0;
7/5/2003 00:00:00;58;R$ 495,00;29/2/2008 00:00:00;DR FREDERICO;;2935;;0;6;R$ 0,00;R$ 0,00;R$ 495,00;R$ 0,00;-1;;1;
7/5/2003 00:00:00;58;R$ 1258,50;29/2/2008 00:00:00;DRA NIVEA;;2936;;0;6;R$ 0,00;R$ 0,00;R$ 1258,50;R$ 0,00;-1;;1;
7/5/2003 00:00:00;94;R$ 278,45;1/3/2008 00:00:00;;;2937;;19;6;R$ 278,45;R$ 0,00;R$ 278,45;R$ 0,00;-1;;0;
1/3/2008 00:00:00;94;R$ 150,00;1/3/2008 00:00:00;;;2938;;14;6;R$ 150,00;R$ 0,00;R$ 150,00;R$ 0,00;-1;;0;
1/3/2008 00:00:00;94;R$ 100,00;1/3/2008 00:00:00;;;2939;;12;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
1/3/2008 00:00:00;94;R$ 97,50;1/3/2008 00:00:00;;;2940;;10;6;R$ 97,50;R$ 0,00;R$ 97,50;R$ 0,00;-1;;0;
1/3/2008 00:00:00;94;R$ 82,50;1/3/2008 00:00:00;;;2941;;8;6;R$ 82,50;R$ 0,00;R$ 82,50;R$ 0,00;-1;;0;
1/3/2008 00:00:00;94;R$ 5,08;1/3/2008 00:00:00;;;2942;;0;6;R$ 0,00;R$ 0,00;R$ 5,08;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 220,00;1/3/2008 00:00:00;;;2943;;15;6;R$ 220,00;R$ 0,00;R$ 220,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 210,00;1/3/2008 00:00:00;;;2944;;14;6;R$ 210,00;R$ 0,00;R$ 210,00;R$ 0,00;-1;;0;
1/3/2008 00:00:00;75;R$ 65,00;1/3/2008 00:00:00;;;2945;;0;6;R$ 0,00;R$ 0,00;R$ 65,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;70;R$ 97,92;1/3/2008 00:00:00;;;2946;;11;6;R$ 97,92;R$ 0,00;R$ 97,92;R$ 0,00;-1;;0;
1/3/2008 00:00:00;70;R$ 180,00;1/3/2008 00:00:00;;;2947;;12;6;R$ 180,00;R$ 0,00;R$ 180,00;R$ 0,00;-1;;0;
1/3/2008 00:00:00;70;R$ 150,00;1/3/2008 00:00:00;;;2948;;11;6;R$ 150,00;R$ 0,00;R$ 150,00;R$ 0,00;-1;;0;
1/3/2008 00:00:00;70;R$ 190,00;1/3/2008 00:00:00;;;2949;;11;6;R$ 190,00;R$ 0,00;R$ 190,00;R$ 0,00;-1;;0;
1/3/2008 00:00:00;70;R$ 80,00;1/3/2008 00:00:00;;;2950;;9;6;R$ 80,00;R$ 0,00;R$ 80,00;R$ 0,00;-1;;0;
1/3/2008 00:00:00;70;R$ 45,00;1/3/2008 00:00:00;;;2951;;2;6;R$ 45,00;R$ 0,00;R$ 45,00;R$ 0,00;-1;;0;
1/3/2008 00:00:00;70;R$ 90,00;1/3/2008 00:00:00;;;2952;;8;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
1/3/2008 00:00:00;70;R$ 77,50;1/3/2008 00:00:00;;;2953;;5;6;R$ 77,50;R$ 0,00;R$ 77,50;R$ 0,00;-1;;0;
1/3/2008 00:00:00;70;R$ 76,67;1/3/2008 00:00:00;;;2954;;4;6;R$ 76,67;R$ 0,00;R$ 76,67;R$ 0,00;-1;;0;
1/3/2008 00:00:00;70;R$ 80,00;1/3/2008 00:00:00;;;2955;;5;6;R$ 80,00;R$ 0,00;R$ 80,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;70;R$ 159,41;1/3/2008 00:00:00;;;2956;;0;6;R$ 0,00;R$ 0,00;R$ 159,41;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 20,00;1/3/2008 00:00:00;1 chave da clinica para acd andrea ;;2957;;0;6;R$ 0,00;R$ 0,00;R$ 20,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 3,90;1/3/2008 00:00:00;papelaria/xerox;;2958;;0;6;R$ 0,00;R$ 0,00;R$ 3,90;R$ 0,00;-1;;0;
1/3/2008 00:00:00;1;R$ 0,30;1/3/2008 00:00:00;papelaria/xerox;;2959;;0;6;R$ 0,00;R$ 0,00;R$ 0,30;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 50,00;3/3/2008 00:00:00;PASSAGEM /CELIA /TAQUARA;;2960;;0;6;R$ 0,00;R$ 0,00;R$ 50,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 38,83;3/3/2008 00:00:00;TAXA DE LIXO;;2961;;0;6;R$ 0,00;R$ 0,00;R$ 38,83;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 4,00;3/3/2008 00:00:00;MERCADO;;2962;;0;6;R$ 0,00;R$ 0,00;R$ 4,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;92;R$ 100,00;4/3/2008 00:00:00;;;2963;;0;6;R$ 0,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 7,00;4/3/2008 00:00:00;mercado;;2964;;0;6;R$ 0,00;R$ 0,00;R$ 7,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 5,00;6/3/2008 00:00:00;água;;2965;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 28,64;6/3/2008 00:00:00;mercado ;;2966;;0;6;R$ 0,00;R$ 0,00;R$ 28,64;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 204,25;7/3/2008 00:00:00;MTA  AUTORIZADO REGINA ADM;;2967;;0;6;R$ 0,00;R$ 0,00;R$ 204,25;R$ 0,00;-1;;0;
7/5/2003 00:00:00;67;R$ 10,00;7/3/2008 00:00:00;;;2968;;0;6;R$ 0,00;R$ 0,00;R$ 10,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 120,00;8/3/2008 00:00:00;out / ricardo /d. carla/ material;;2969;;0;6;R$ 0,00;R$ 0,00;R$ 120,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 60,00;8/3/2008 00:00:00;FAXINA / FATINHA;;2970;;0;6;R$ 0,00;R$ 0,00;R$ 60,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 56,80;10/3/2008 00:00:00;fichario /aut / ricardo;;2971;;0;6;R$ 0,00;R$ 0,00;R$ 56,80;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 56,80;10/3/2008 00:00:00;fichario /out /ricardo;;2972;;0;6;R$ 0,00;R$ 0,00;R$ 56,80;R$ 0,00;-1;;0;10/3/2008 09:04:28
7/5/2003 00:00:00;1;R$ 23,00;10/3/2008 00:00:00;TELEFONE;;2973;;0;6;R$ 0,00;R$ 0,00;R$ 23,00;R$ 0,00;-1;;0;
10/3/2008 00:00:00;1;R$ 1,23;10/3/2008 00:00:00;PÃO;;2974;;0;6;R$ 0,00;R$ 0,00;R$ 1,23;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 7,25;11/3/2008 00:00:00;mercado / papel h pão dertegente;;2975;;0;6;R$ 0,00;R$ 0,00;R$ 7,25;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 5,00;11/3/2008 00:00:00;ÁGUA;;2976;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 43,40;11/3/2008 00:00:00;LAMPADA;;2977;;0;6;R$ 0,00;R$ 0,00;R$ 43,40;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 49,80;11/3/2008 00:00:00;REAT ELETRICO;;2978;;0;6;R$ 0,00;R$ 0,00;R$ 49,80;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 228,11;12/3/2008 00:00:00;conta/ telefone;;2979;;0;6;R$ 0,00;R$ 0,00;R$ 228,11;R$ 0,00;-1;;0;
7/5/2003 00:00:00;67;R$ 250,00;12/3/2008 00:00:00;;;2980;;0;6;R$ 0,00;R$ 0,00;R$ 250,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 16,61;12/3/2008 00:00:00;mercado / produto limpeza;;2981;;0;6;R$ 0,00;R$ 0,00;R$ 16,61;R$ 0,00;-1;;0;
7/5/2003 00:00:00;82;R$ 100,00;12/3/2008 00:00:00;;;2982;;0;6;R$ 0,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 15,27;13/3/2008 00:00:00;revista;;2983;;0;6;R$ 0,00;R$ 0,00;R$ 15,27;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 2,46;14/3/2008 00:00:00;pão;;2984;;0;6;R$ 0,00;R$ 0,00;R$ 2,46;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 4,50;14/3/2008 00:00:00;alcool;;2985;;0;6;R$ 0,00;R$ 0,00;R$ 4,50;R$ 0,00;-1;;0;
7/5/2003 00:00:00;67;R$ 150,00;14/3/2008 00:00:00;;;2986;;0;6;R$ 0,00;R$ 0,00;R$ 150,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 0,77;15/3/2008 00:00:00;pão;;2987;;0;6;R$ 0,00;R$ 0,00;R$ 0,77;R$ 0,00;-1;;0;
7/5/2003 00:00:00;58;R$ 312,00;17/3/2008 00:00:00;dra tatiane;;2988;;0;6;R$ 0,00;R$ 0,00;R$ 312,00;R$ 0,00;-1;;1;
17/3/2008 00:00:00;58;R$ 328,13;17/3/2008 00:00:00;dr pedro ney;;2989;;0;6;R$ 0,00;R$ 0,00;R$ 328,13;R$ 0,00;-1;;1;
17/3/2008 00:00:00;58;R$ 376,25;17/3/2008 00:00:00;dra carla;;2990;;0;6;R$ 0,00;R$ 0,00;R$ 376,25;R$ 0,00;-1;;1;
17/3/2008 00:00:00;58;R$ 217,25;17/3/2008 00:00:00;dr ricardo;;2991;;0;6;R$ 0,00;R$ 0,00;R$ 217,25;R$ 0,00;-1;;1;
17/3/2008 00:00:00;58;R$ 59,50;17/3/2008 00:00:00;dra simone;;2992;;0;6;R$ 0,00;R$ 0,00;R$ 59,50;R$ 0,00;-1;;1;
17/3/2008 00:00:00;58;R$ 900,00;17/3/2008 00:00:00;dr frederico;;2993;;0;6;R$ 0,00;R$ 0,00;R$ 900,00;R$ 0,00;-1;;1;
17/3/2008 00:00:00;58;R$ 1069,60;17/3/2008 00:00:00;dra nivea;;2994;;0;6;R$ 0,00;R$ 0,00;R$ 1069,60;R$ 0,00;-1;;1;
17/3/2008 00:00:00;58;R$ 560,00;17/3/2008 00:00:00;dra  cristiane;;2995;;0;6;R$ 0,00;R$ 0,00;R$ 560,00;R$ 0,00;-1;;1;
7/5/2003 00:00:00;77;R$ 200,00;17/3/2008 00:00:00;;;2996;;25;6;R$ 0,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;17/3/2008 09:53:18
17/3/2008 00:00:00;77;R$ 100,00;17/3/2008 00:00:00;;;2997;;18;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;77;R$ 12,00;17/3/2008 00:00:00;;;2998;;0;6;R$ 0,00;R$ 0,00;R$ 12,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;77;R$ 200,00;17/3/2008 00:00:00;;;2999;;24;6;R$ 200,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;94;R$ 270,00;17/3/2008 00:00:00;;;3000;;24;6;R$ 270,00;R$ 0,00;R$ 270,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;94;R$ 40,00;17/3/2008 00:00:00;;;3001;;2;6;R$ 40,00;R$ 0,00;R$ 40,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;94;R$ 18,13;17/3/2008 00:00:00;;;3002;;0;6;R$ 0,00;R$ 0,00;R$ 18,13;R$ 0,00;-1;;0;
7/5/2003 00:00:00;76;R$ 117,00;17/3/2008 00:00:00;;;3003;;18;6;R$ 117,00;R$ 0,00;R$ 117,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;76;R$ 100,00;17/3/2008 00:00:00;;;3004;;16;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;76;R$ 0,25;17/3/2008 00:00:00;;;3005;;0;6;R$ 0,00;R$ 0,00;R$ 0,25;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 1,50;17/3/2008 00:00:00;1 bloco de recibos/pequeno;;3006;;0;6;R$ 0,00;R$ 0,00;R$ 1,50;R$ 0,00;-1;;0;
7/5/2003 00:00:00;70;R$ 500,00;17/3/2008 00:00:00;;;3007;;23;6;R$ 500,00;R$ 0,00;R$ 500,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;70;R$ 115,00;17/3/2008 00:00:00;;;3008;;16;6;R$ 115,00;R$ 0,00;R$ 115,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;70;R$ 44,60;17/3/2008 00:00:00;;;3009;;0;6;R$ 0,00;R$ 0,00;R$ 44,60;R$ 0,00;-1;;0;
7/5/2003 00:00:00;86;R$ 400,00;17/3/2008 00:00:00;;;3010;;21;6;R$ 400,00;R$ 0,00;R$ 400,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;86;R$ 60,00;17/3/2008 00:00:00;;;3011;;0;6;R$ 0,00;R$ 0,00;R$ 60,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;90;R$ 65,00;17/3/2008 00:00:00;;;3012;;0;6;R$ 0,00;R$ 0,00;R$ 65,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 17,70;17/3/2008 00:00:00;mercado/guardanapo/agua oxigenada;;3013;;0;6;R$ 0,00;R$ 0,00;R$ 17,70;R$ 0,00;-1;;0;
7/5/2003 00:00:00;96;R$ 180,00;17/3/2008 00:00:00;;;3014;;19;6;R$ 180,00;R$ 0,00;R$ 180,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;96;R$ 130,00;17/3/2008 00:00:00;;;3015;;16;6;R$ 130,00;R$ 0,00;R$ 130,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;96;R$ 66,25;17/3/2008 00:00:00;;;3016;;0;6;R$ 0,00;R$ 0,00;R$ 66,25;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 390,00;17/3/2008 00:00:00;;;3017;;18;6;R$ 390,00;R$ 0,00;R$ 390,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;75;R$ 175,00;17/3/2008 00:00:00;;;3018;;17;6;R$ 175,00;R$ 0,00;R$ 175,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;75;R$ 160,00;17/3/2008 00:00:00;;;3019;;16;6;R$ 160,00;R$ 0,00;R$ 160,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 90,00;17/3/2008 00:00:00;;;3020;;15;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 80,00;17/3/2008 00:00:00;;;3021;;8;6;R$ 80,00;R$ 0,00;R$ 80,00;R$ 0,00;-1;;0;
17/3/2008 00:00:00;75;R$ 5,00;17/3/2008 00:00:00;;;3022;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;73;R$ 59,60;17/3/2008 00:00:00;;;3023;;0;6;R$ 0,00;R$ 0,00;R$ 59,60;R$ 0,00;-1;;0;
7/5/2003 00:00:00;102;R$ 24,60;18/3/2008 00:00:00;dra cristiane /cliente oswaldo;;3024;;0;6;R$ 0,00;R$ 0,00;R$ 24,60;R$ 0,00;-1;;0;18/3/2008 08:57:01
7/5/2003 00:00:00;107;R$ 14,00;18/3/2008 00:00:00;dra carla/cliente - ana carolina;;3025;;0;6;R$ 0,00;R$ 0,00;R$ 14,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;102;R$ 50,80;18/3/2008 00:00:00;dra cristiane /cliente oswaldo;;3026;;0;6;R$ 0,00;R$ 0,00;R$ 50,80;R$ 0,00;-1;;0;
7/5/2003 00:00:00;102;R$ 200,00;18/3/2008 00:00:00;dr  pedro;;3027;;16;6;R$ 200,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
18/3/2008 00:00:00;102;R$ 25,05;18/3/2008 00:00:00;dr pedro ;;3028;;0;6;R$ 0,00;R$ 0,00;R$ 25,05;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 2,50;18/3/2008 00:00:00;papelaria/1 caixa de clipses;;3029;;0;6;R$ 0,00;R$ 0,00;R$ 2,50;R$ 0,00;-1;;0;
7/5/2003 00:00:00;102;R$ 24,60;18/3/2008 00:00:00;dra tatiane;;3030;;0;6;R$ 0,00;R$ 0,00;R$ 24,60;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 5,00;18/3/2008 00:00:00;1 galao de 20 litros de agua /p clinica;;3031;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;115;R$ 45,00;18/3/2008 00:00:00;;;3032;;2;6;R$ 45,00;R$ 0,00;R$ 45,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;106;R$ 135,00;18/3/2008 00:00:00;;;3033;;0;6;R$ 0,00;R$ 0,00;R$ 135,00;R$ 0,00;-1;;0;
18/3/2008 00:00:00;106;R$ 90,00;18/3/2008 00:00:00;;;3034;;13;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;106;R$ 90,00;18/3/2008 00:00:00;;;3035;;12;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
18/3/2008 00:00:00;106;R$ 90,00;18/3/2008 00:00:00;;;3036;;11;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
18/3/2008 00:00:00;106;R$ 90,00;18/3/2008 00:00:00;;;3037;;10;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;106;R$ 90,00;18/3/2008 00:00:00;;;3038;;9;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
18/3/2008 00:00:00;106;R$ 90,00;18/3/2008 00:00:00;;;3039;;8;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
18/3/2008 00:00:00;106;R$ 90,00;18/3/2008 00:00:00;;;3040;;7;6;R$ 90,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
18/3/2008 00:00:00;106;R$ 100,00;18/3/2008 00:00:00;;;3041;;7;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 72,89;19/3/2008 00:00:00;mercado/vassoura/limpao;;3042;;0;6;R$ 0,00;R$ 0,00;R$ 72,89;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 30,00;19/3/2008 00:00:00;material da dra carla/clinica comprou;;3043;;0;6;R$ 0,00;R$ 0,00;R$ 30,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 60,00;20/3/2008 00:00:00;faxina da clinica/fatinha;;3044;;0;6;R$ 0,00;R$ 0,00;R$ 60,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 13,71;24/3/2008 00:00:00;farmacia/1 termometro/tylenol;;3045;;0;6;R$ 0,00;R$ 0,00;R$ 13,71;R$ 0,00;-1;;0;
7/5/2003 00:00:00;100;R$ 20,00;24/3/2008 00:00:00;;;3046;;0;6;R$ 0,00;R$ 0,00;R$ 20,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 455,66;25/3/2008 00:00:00;conta da luz;;3047;;0;6;R$ 0,00;R$ 0,00;R$ 455,66;R$ 0,00;-1;;0;
7/5/2003 00:00:00;67;R$ 50,00;25/3/2008 00:00:00;;;3048;;0;6;R$ 0,00;R$ 0,00;R$ 50,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;82;R$ 16,49;25/3/2008 00:00:00;;;3049;;0;6;R$ 0,00;R$ 0,00;R$ 16,49;R$ 0,00;-1;;1;25/3/2008 15:31:19
7/5/2003 00:00:00;1;R$ 12,03;25/3/2008 00:00:00;mercado/papel toalha /pao sacadura etc;;3050;;0;6;R$ 0,00;R$ 0,00;R$ 12,03;R$ 0,00;-1;;0;
7/5/2003 00:00:00;82;R$ 16,49;25/3/2008 00:00:00;;;3051;;0;6;R$ 0,00;R$ 0,00;R$ 16,49;R$ 0,00;-1;;0;
